asin	price_mean	price_max	price_min	bsr_mean	bsr_max	bsr_min	bsr_count	score_mean	score_max	score_min	title	time_since_upload	upload_date	product_features	url
B085WJF6LZ	18.49	18.49	18.49	1263287.142857143	1476665	1115695	7	0.0	0.0	0.0	Insects Collection Species Bugs vintage Chart Entomology T-Shirt	97	2020-03-13	['Klassisch geschnitten, doppelt genähter Saum.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WJF6LZ.jpg
B086B1WGPD	13.99	13.99	13.99	1263496.7499999998	1566610	983590	12	0.0	0.0	0.0	Soziale Distanzierung ist wie Urlaub für Introvertierte T-Shirt	86	2020-03-24	"['Soziale Distanzierung ist wie Urlaub für Introvertierte Outfit', 'Dieses lustige Outfit mit dem Spruch:""Soziale Distanzierung ist wie Urlaub für Introvertierte"" eignet sich für Menschen die gerne alleine sind und keine Freunde & Familie um sich haben möchten.Homeoffice ist genau richtig für dich weil du Sarkasmus liebst.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086B1WGPD.jpg
B0869CY6QJ	15.99	15.99	15.99	1265596.4615384615	1504795	1045379	13	0.0	0.0	0.0	Tattoo Crucified Skinhead Shirt - Punk, Ska, Oi!, Reggae T-Shirt	87	2020-03-23	"['Crucified Skinhead Shirt saying ""Punk, ska, Oi!, reggae"" Great accompany to Boots & Braces. For those Anti-Racist Skinheads who want Trojan Skinhead shirts for men or women and love Skinhead Reggae or Street Punk!', 'Klassisch geschnitten, doppelt genähter Saum.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869CY6QJ.jpg
B0864WFLBX	18.49	18.49	18.49	1266502.111111111	1350365	1190349	9	0.0	0.0	0.0	Du Bist Nicht Du Wenn Du In Quarantäne Bist Geschenk | T-Shirt	91	2020-03-19	['Ein einzigartiges, aussagekräftiges und cool ausschauendes Shirt, dass Ihren Lebensstil oder des ihren Freundes reflektiert. Vielleicht als tolles Geburtstagsgeschenk. Der Spruch - Du Bist Nicht Du Wenn Du In Quarantäne Bist - sagt alles.', 'Super T-Shirt für Männer oder Frauen, zum Geburtstag oder als Geschenk zum Vatertag, Muttertag. Mit diesem Spruch - Du Bist Nicht Du Wenn Du In Quarantäne Bist - zieht ihr die Blicke auf Euch.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864WFLBX.jpg
B0866N5G8L	16.99	16.99	16.99	1266571.5555555555	1518562	1071126	9	0.0	0.0	0.0	Gärtnerin Gärtner Botanik Hobbygärtner Gärtnern Gärtnerei T-Shirt	90	2020-03-20	['Cooles lustiges Design mit: Endlich Rentner - Endlich Zeit für den Garten! Tolles Geschenk für Gärtner, Hobbygärtner, Gärtnerin und Botanik Fans. Für jeden Schrebergarten der Humor, Witz & Spaß versteht.', 'Perfekte Geschenkidee! Größen für Herren Männer Damen Frauen, aber auch Kinder Jungen Mädchen verfügbar. Für jeden der das Gärtnern, Gartenbau oder Gartenarbeit in seinem Garten, Heimgarten liebt.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866N5G8L.jpg
B085YQ9PRH	16.99	16.99	16.99	1267687.2	1574281	1025422	10	0.0	0.0	0.0	Herren Lustig Geschenk Mann Twin Dad of Stolzer Papa von Zwillingen T-Shirt	94	2020-03-16	['Cooler Spruch für Papi / Paps als Vatertagsgeschenkidee, Vatertagsmitbringsel, Vatertagsspruch & Vatertagsbekleidung. Klasse wenn du als Mama / Frau ein Vatertagsshirt, Männertagsshirt, Himmelfahrtsshirt oder Herrentagsshirt für Father / Paps brauchst.', 'Witzige Geschenk Idee zum Vatertag, Papatag, Männertag, Herrentag & Himmelfahrt für Männer, Vati & Dad. Lustiges Papatagsshirt Mitbringsel, Vatertagstshirt Geschenkidee, Vatertagsgeschenk Spruch oder Herrentagsgeschenk Kleidung von Tochter Sohn & Kollegen', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YQ9PRH.jpg
B085RDMR1Y	17.99	17.99	17.99	1269008.2499999998	1483842	1117361	8	0.0	0.0	0.0	Lactose / Laktose Intolerant Krokodil Parodie T-Shirt T-Shirt	100	2020-03-10	['Dein Freund oder Freundin hat eine Laktoseintoleranz ? Dann ist dieses witzige Parodie Tee das perfekte Geschenk - egal ob zum Geburtstag Weihnachten Ostern oder andere Anlässe, damit hast du die Lacher auf deiner Seite', 'Lustiger Laktoseintoleranz Spruch im Modernen Zeitlosem Design. Für alle Personen die keine Milch trinken dürfen oder können. Parodie Sarkasmus Ironie', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085RDMR1Y.jpg
B085Z9G2PN	16.99	16.99	16.99	1269628.6363636365	1593090	1043985	11	0.0	0.0	0.0	Du kannst mich nicht erschrecken ich habe einen Bonus Sohn T-Shirt	94	2020-03-16	['Klasse 2020 Geschenk Idee zum Mothers Day, Mamatag, Muttertag, Mamitag & Muttitag von Mann, Freund, Freundin, Tochter & Sohn. Auch cool als Muttitagsgeschenk, Mamitagsgeschenk, Muttertagsgeschenk und Mamatagsgeschenk für Junge Mütter, Mother & Bonus Mama.', 'Originelle Spruch Geschenkidee mit Motiv für Stiefmutter, Frau & Schwester Lustige Bekleidung / Kleidung / Mitbringsel wenn du Alles Gute Wünsche an Mami Mum, Ehefrau & Mutti verteilen willst.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Z9G2PN.jpg
B085YHPLB2	18.99	18.99	18.99	1269752.6666666667	1447841	1125366	9	0.0	0.0	0.0	Hamsterkauf Klopapier Nudeln Virus Mundschutz Hamster Käufe T-Shirt	94	2020-03-16	"['Geht die Welt 2020 unter? Hamsterkäufer kaufen Nudeln, Klopapier, Reis, Desinfektionsmittel, Schutzmaske und den halben Markt leer. Hol dir deshalb dieses ""Apokalypse 2020 ich war dabei"" Tshirt um gut auf den Hamsterkauf +Verkauf vorbereitet zu sein!', 'Eine Rolle Klopapier oder ein Mundschutz wird Analysten zufolge am Ende des Jahres mehr wert sein als ein Sportwagen! Also schließe dich beim Hamsterkauf an und hol soviel Klopapier, Nudeln, Desinfektionsmittel wie möglich!', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YHPLB2.jpg
B0868J518T	18.49	18.49	18.49	1269813.111111111	1520942	1065200	9	0.0	0.0	0.0	Böses Hasi Kaninchen Ostern Osterhase T-Shirt	88	2020-03-22	['Lustiges Hasen und Kaninchen T-Shirt, böser Hase und böser Osterhase. Ideal für Ostern und als Geschenkidee für Partner oder Freunde mit Hasen. Hasenliebhaber werden es lieben.', 'Schönes Weihnachtsgeschenk für Leute mit Hang zu Sarkasmus und pikantem Humor. Ideal für Abende im Kaninchenzüchter Verein oder auf Familienfeiern. Dein Haustier wird es lieben.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868J518T.jpg
B085XYSLF8	14.99	14.99	14.99	1271139.25	1375184	1146980	12	0.0	0.0	0.0	Legendär Seit April 1990 Jahrgang Geboren 30. Geburtstag T-Shirt	95	2020-03-15	['Lustiges Geburtstag Geschenk legendär seit 1990. Das Leben beginnt mit 30 Jahren. Tolles Geburtstagsgeschenk für Jungen und Mädchen zum 30. Geburtstag.', 'Super Geschenkidee für Damen und Herren, die in diesem Jahrgang geboren wurden. Cooles Geburtstagsshirt für Männer und Frauen - perfekt zur 30. Geburtstagsparty.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XYSLF8.jpg
B0868JCSZW	16.99	16.99	16.99	1273604.1666666665	1579059	1029195	12	0.0	0.0	0.0	Gamer Shirt Zocker Gaming Ich Werde Nicht Älter Ich Level up T-Shirt	88	2020-03-22	['Tolles Gamer Shirt und Geschenk für Gamer mit dem Spruch Ich Werde Nicht Älter Ich Level up. Perfektes Zocker Tshirt auch perfekt als Gamer Geburtstag Shirt.', 'Zocker Geburtstagsgeschenk super als Ich Werde Nicht Älter Ich Level up T-Shirt. Gamer Geschenk super zum Geburtstag.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868JCSZW.jpg
B086BYR2LR	16.49	16.49	16.49	1278201.8333333335	1588896	1033152	12	0.0	0.0	0.0	RTFM and STFU Lies die Anleitung Geek Computer Manual Admin T-Shirt	86	2020-03-24	['Du bist auf der Suche nach einem witzigen Anleitung, Manual, Informatik Kostüm? Dann ist dieser lustige Informatiker Spruch ideal für dich.', 'Eine super Geschenkidee zum Geburtstag, Weihnachten, Ostern oder Vatertag. Mache jetzt deiner Mutter, Schwester, Vater oder Bruder eine Freude!', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BYR2LR.jpg
B085XWXSSL	14.99	14.99	14.99	1279216.3333333333	1445252	1136858	9	0.0	0.0	0.0	I CANT GET NO DISINFECTION Desinfektionsmittel Desinfektion T-Shirt	95	2020-03-15	['Habt ihr auch kein Desinfektionsmittel oder Klopapier mehr bekommen? War alles ausverkauft? Dann zeigt es und bleibt sauber da draußen', 'Dieses coole Reinigungs Outfit ist perfekt für Sie. Holen Sie sich noch heute eins für Ihre Freunde, Mama, Papa, Onkel oder Tante und bleiben Sie sauber', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XWXSSL.jpg
B085Y2T582	16.99	16.99	16.99	1280265.909090909	1578728	1024842	11	0.0	0.0	0.0	Herren Papatag Herrentag Vatertagsgeschenk Zwilling Vater Männertag T-Shirt	95	2020-03-15	['Lustiges Geschenk für Beste Väter, Vati, Dad & Papi zum Vatertag, Papatag, Herrentag, Männertag oder Himmelfahrt. Cooles Vatertagsgeschenk Papatagsgeschenk Herrentagsgeschenk Männertagsgeschenk & Himmelfahrtsgeschenk von Sohn, Tochter, Freund & Kollege.', 'Witziges Männer Mitbringsel, Geschenkidee, Spruch, Bekleidung von Frau & Mama. Klasse Fathersday Present, Fathers Day Gift, Vatertagsgeschenkidee, Vatertagsmitbringsel Idee für Stolze Papas. Haben Echte Männer machen Zwillinge', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2T582.jpg
B0864L79ZD	19.99	19.99	19.99	1281237.727272727	1594932	1009492	11	0.0	0.0	0.0	BBQ Grill Sprüche I Am Vegetarien Cows Eat Grass I Eat Cows T-Shirt	91	2020-03-19	"['Das BBQ Grill Sprüche ist für Griller und Fleischesser. Du liebst Fleisch und bist gerne der Chef mit der Grillzange? Dann ist dieses lustige Design mit einem Grill, einem Lagerfeuer und 2 Grillzangen perfekt.', 'Ein Design mit dem Spruch ""I Am Vegetarien Cows Eat Grass I Eat Cows"" mit Grillzangen und einem Grill. Du liebst Grillen und Barbecue mehr als dein Leben? Zeig es mit diesem coolen Spruch.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864L79ZD.jpg
B0867TFKQ4	19.49	19.49	19.49	1281576.6875	2361302	74998	16	0.0	0.0	0.0	Edo Cat T-Shirt	89	2020-03-21	['Bist du jemand, der Katzen liebt? Das ist für dich! Tragen oder verwenden Sie es für sich selbst oder geben Sie es jemandem, der nur Katzen liebt!', 'Netter japanisch inspirierter Ukiyo-e-Katzenentwurf durch Künstler Vincent Trinidad.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867TFKQ4.jpg
B085YKFB9Z	16.95	16.95	16.95	1285781.9166666665	1442894	1109619	12	0.0	0.0	0.0	Schorlekind Pfalzkind Pfälzer Dubbeglas Weinschorle Geschenk T-Shirt	94	2020-03-16	['Du bist Pfälzer und liebst den Wein aus der Pfalz? Auf jedem Weinfest trinkt das Pfalzkind bevorzugt seine Weinschorle aus einem Dubbeglas, dann bist du ein echtes Schorlekind. Ein perfektes Geschenk für jeden Schorle Fan. Stolzes Pälzer Outfit', 'Perfektes Geschenk für jeden Pfälzer und jede Pfälzerin die Kinder der Pfalz sind. Schorlekind Design von Pfalzpower für Heimat und Wein Liebhaber und Weinfest Freunde in Rheinland Pfalz.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YKFB9Z.jpg
B0861YBQ8R	15.99	15.99	15.99	1287041.875	1533032	1117309	8	0.0	0.0	0.0	Mein Jugendweihe Gästebuch zum selber eintragen T-Shirt	93	2020-03-17	['Tolles Shirt für jede Jugendweihe Feier bei der viele Gäste zur Party kommen und dem Jugendweiheling dieses Shirt mitbringen. Einfach mit einem Marker eintragen und Freunde unterschreiben lassen.', 'Optimales Geschenk zur Jugendweihe.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861YBQ8R.jpg
B085TZRWZZ	14.95	14.95	14.95	1288690.4444444445	1531689	1128268	9	0.0	0.0	0.0	Kinder I'm Twodles, 2nd Birthday Party Gift, 2nd Birthday Gift T-Shirt	98	2020-03-12	"[""Twodles Birthday Party for Kids. Kids 2nd Birthday Tee, I'm Twodles, 2nd Birthday Party Gift"", ""I'm Twodles 2nd Birthday Gift"", 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085TZRWZZ.jpg
B0864M4F62	18.99	18.99	18.99	1288814.090909091	1600458	1017506	11	0.0	0.0	0.0	Steirischer Panther Design für Steirer und Steirerinnen T-Shirt	91	2020-03-19	['Steirischer Panther Design ist die perfekte Geschenkidee für Männer Frauen Jungen Mädchen Menschen, im Alltag! Tragen Sie dieses Großartige Aufsteirern Design auf den Straßen.', 'Steirischer Panther Design perfekt für alle Steirer und Steirerinnen die sich von der Masse abheben wollen mit diesem Neuartigen Aufsteirern Design.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0864M4F62.jpg
B085XXXCG6	16.99	16.99	16.99	1293890.909090909	1583462	1040295	11	0.0	0.0	0.0	Herren Cool Herrentag Coolster Onkel Männertag Ich werde mein ist T-Shirt	95	2020-03-15	['Lustiges Geschenk für Beste Väter, Vati, Dad & Papi zum Vatertag, Papatag, Herrentag, Männertag oder Himmelfahrt. Cooles Vatertagsgeschenk Papatagsgeschenk Herrentagsgeschenk Männertagsgeschenk & Himmelfahrtsgeschenk von Sohn, Tochter, Freund & Kollege.', 'Witziges Männer Mitbringsel, Geschenkidee, Spruch, Bekleidung von Frau & Mama. Klasse Fathersday Present, Fathers Day Gift, Vatertagsgeschenkidee, Vatertagsmitbringsel Idee für Stolze Papas. Bruder zu sein ist eine Ehre Onkel unbezahlbar', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XXXCG6.jpg
B085XJ8XZK	18.95	18.95	18.95	1294424.2727272727	1456956	1127747	11	0.0	0.0	0.0	Pest Doktor Pestdoktor Vogelmaske Mittelalter Tarot Seuche T-Shirt	96	2020-03-14	['Du bist Mittelalter Fan und liebst auch Tarot oder Tarotkarten dann ist dieses Design mit Pestdoktor mit Vogelmaske und Totenkopf perfekt für dich. Ein Pest Doktor mit einer Pest Maske in einem Tarot Karten Design. Die Beulenpest ist eine Seuche Krankheit.', 'Super Geschenkidee für Mitteralterfans, Tarot Kartenleger mit dem Design eines Pestdoktor mit Pest Doktor Maske. Der Pest Arzt trägt eine Pestdokotor Maske. Manche nennen es auch Pest Hut. Tolles Geschenk mit Pestmaske zum Geburtstag oder zu Weihnachten.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XJ8XZK.jpg
B085Y2NZVD	16.99	16.99	16.99	1295960.4545454548	1611144	1021979	11	0.0	0.0	0.0	Herren Papatag Herrentag Vatertagsgeschenk Zwilling Vater Männertag T-Shirt	95	2020-03-15	['Lustiges Geschenk für Beste Väter, Vati, Dad & Papi zum Vatertag, Papatag, Herrentag, Männertag oder Himmelfahrt. Cooles Vatertagsgeschenk Papatagsgeschenk Herrentagsgeschenk Männertagsgeschenk & Himmelfahrtsgeschenk von Sohn, Tochter, Freund & Kollege.', 'Witziges Männer Mitbringsel, Geschenkidee, Spruch, Bekleidung von Frau & Mama. Klasse Fathersday Present, Fathers Day Gift, Vatertagsgeschenkidee, Vatertagsmitbringsel Idee für Stolze Papas. Du kannst mich nicht erschrecken ich habe Zwillinge', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y2NZVD.jpg
B0869DK8KZ	18.257692307692306	18.95	15.95	1295991.076923077	1395946	1185716	13	3.692307692307692	4.0	0.0	EAT SLEEP HOME OFFICE REPEAT - HomeOffice T-Shirt	87	2020-03-23	['EAT SLEEP HOME OFFICE REPEAT. Work at Home ist gerade sehr aktuell. Passt zur Jeans wie auch zur Jogginghose. Viel Spaß beim Arbeiten.', 'Mehr tolle Designs findet ihr unter dem Markennamen. Immer das perfekte Geschenk für jede Gelegenheit, wie Vatertag, Muttertag, Geburtstag, Jahrestag, Weihnachten oder Ostern. Kaufe es dir hier und jetzt!', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0869DK8KZ.jpg
B0861XP8Q1	13.99	13.99	13.99	1297591.4545454546	1340003	1248137	11	0.0	0.0	0.0	Apokalypse Zombie Hamsterkäufer Klopapier Humor Sprüche T-Shirt	93	2020-03-17	['Einkaufen, Hamster, Toilettenpapier, ausverkauft, Supermarkt, joke, lustige, Spruch, infiziert, Survivor, Überlebender, überleben, Grippe, Husten, Niesen, Hände, keine, Vorrat, Papier, Nudeln, Mehl, Panik, Pandemie, Einkaufswagen, Regale, Nachrichten, leer', 'Epidemie, Keime, Bakterien, Viren, Grippe, Influenza, Erkältung, Krankheitserreger, Krankenhaus, Krankenschwester, Krankenpfleger, Deutschland, viral, waschen, anstecken, Ansteckung, Viruserkrankung, Endzeit, Sci-Fi, Fallout, Prepper, Doomsday, Notvorräte', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861XP8Q1.jpg
B085WSQJ8S	14.95	14.95	14.95	1300935.9	1484312	1137421	10	0.0	0.0	0.0	Vintage 1952 68th Birthday Men And Women Funny Gift Idea T-Shirt	97	2020-03-13	['Classic, whisky label vintage distressed design featuring Established 1952, Crafted To Perfection, Original Parts Mostly funny lettering. The perfect gift for men and women who were born in the year 1952 and will celebrate their 68th birthday soon!', 'This is a funny, perfect retro whiskey Birthday Gift for men and women born in 1952, will be the highlight of the party and they will surely celebrate in style. Not the year you wanted? We have the one you want available in our store, please check it out!', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085WSQJ8S.jpg
